FAI_VOL_ID;FAI_EAR_ID;FAI_CRA_ID;FAI_COU_ID;FAI_YEA_NUMBER;FAI_MAGNITUDE;FAI_TSUNAMI;FAI_FATALITIES
2523;303;998;616;2011;6.7;0;21
4987;303;998;616;2011;6.7;0;21
5114;303;998;616;2011;6.7;0;21
2523;303;998;617;2011;6.7;0;21
4987;303;998;617;2011;6.7;0;21
5114;303;998;617;2011;6.7;0;21
2523;303;998;618;2011;6.7;0;21
4987;303;998;618;2011;6.7;0;21
5114;303;998;618;2011;6.7;0;21
2523;303;998;619;2011;6.7;0;21
4987;303;998;619;2011;6.7;0;21
5114;303;998;619;2011;6.7;0;21
2523;303;998;620;2011;6.7;0;21
4987;303;998;620;2011;6.7;0;21
5114;303;998;620;2011;6.7;0;21
2523;303;998;621;2011;6.7;0;21
4987;303;998;621;2011;6.7;0;21
5114;303;998;621;2011;6.7;0;21
2523;303;998;622;2011;6.7;0;21
4987;303;998;622;2011;6.7;0;21
5114;303;998;622;2011;6.7;0;21
2523;303;998;623;2011;6.7;0;21
4987;303;998;623;2011;6.7;0;21
5114;303;998;623;2011;6.7;0;21
2523;303;998;624;2011;6.7;0;21
4987;303;998;624;2011;6.7;0;21
5114;303;998;624;2011;6.7;0;21
2523;303;998;625;2011;6.7;0;21
4987;303;998;625;2011;6.7;0;21
5114;303;998;625;2011;6.7;0;21
2523;303;998;626;2011;6.7;0;21
4987;303;998;626;2011;6.7;0;21
5114;303;998;626;2011;6.7;0;21
2523;303;998;627;2011;6.7;0;21
4987;303;998;627;2011;6.7;0;21
5114;303;998;627;2011;6.7;0;21
2523;303;998;628;2011;6.7;0;21
4987;303;998;628;2011;6.7;0;21
5114;303;998;628;2011;6.7;0;21
2523;303;998;629;2011;6.7;0;21
4987;303;998;629;2011;6.7;0;21
5114;303;998;629;2011;6.7;0;21
2523;303;998;630;2011;6.7;0;21
4987;303;998;630;2011;6.7;0;21
5114;303;998;630;2011;6.7;0;21
2523;303;998;631;2011;6.7;0;21
4987;303;998;631;2011;6.7;0;21
5114;303;998;631;2011;6.7;0;21
2523;303;998;632;2011;6.7;0;21
4987;303;998;632;2011;6.7;0;21
5114;303;998;632;2011;6.7;0;21
2523;303;998;633;2011;6.7;0;21
4987;303;998;633;2011;6.7;0;21
5114;303;998;633;2011;6.7;0;21
2523;303;998;634;2011;6.7;0;21
4987;303;998;634;2011;6.7;0;21
5114;303;998;634;2011;6.7;0;21
2523;303;998;635;2011;6.7;0;21
4987;303;998;635;2011;6.7;0;21
5114;303;998;635;2011;6.7;0;21
2523;303;998;636;2011;6.7;0;21
4987;303;998;636;2011;6.7;0;21
5114;303;998;636;2011;6.7;0;21
2523;303;998;637;2011;6.7;0;21
4987;303;998;637;2011;6.7;0;21
5114;303;998;637;2011;6.7;0;21
2523;303;998;638;2011;6.7;0;21
4987;303;998;638;2011;6.7;0;21
5114;303;998;638;2011;6.7;0;21
2523;303;998;639;2011;6.7;0;21
4987;303;998;639;2011;6.7;0;21
5114;303;998;639;2011;6.7;0;21
2523;303;998;640;2011;6.7;0;21
4987;303;998;640;2011;6.7;0;21
5114;303;998;640;2011;6.7;0;21
2523;303;998;641;2011;6.7;0;21
4987;303;998;641;2011;6.7;0;21
5114;303;998;641;2011;6.7;0;21
2523;303;998;642;2011;6.7;0;21
4987;303;998;642;2011;6.7;0;21
5114;303;998;642;2011;6.7;0;21
2523;303;998;643;2011;6.7;0;21
4987;303;998;643;2011;6.7;0;21
5114;303;998;643;2011;6.7;0;21
2523;303;998;644;2011;6.7;0;21
4987;303;998;644;2011;6.7;0;21
5114;303;998;644;2011;6.7;0;21
2523;303;998;645;2011;6.7;0;21
4987;303;998;645;2011;6.7;0;21
5114;303;998;645;2011;6.7;0;21
2523;303;998;646;2011;6.7;0;21
4987;303;998;646;2011;6.7;0;21
5114;303;998;646;2011;6.7;0;21
2523;303;998;647;2011;6.7;0;21
4987;303;998;647;2011;6.7;0;21
5114;303;998;647;2011;6.7;0;21
2523;303;998;648;2011;6.7;0;21
4987;303;998;648;2011;6.7;0;21
5114;303;998;648;2011;6.7;0;21
2523;303;998;649;2011;6.7;0;21
4987;303;998;649;2011;6.7;0;21
5114;303;998;649;2011;6.7;0;21
2523;303;998;650;2011;6.7;0;21
4987;303;998;650;2011;6.7;0;21
5114;303;998;650;2011;6.7;0;21
2523;303;998;651;2011;6.7;0;21
4987;303;998;651;2011;6.7;0;21
5114;303;998;651;2011;6.7;0;21
2523;303;998;652;2011;6.7;0;21
4987;303;998;652;2011;6.7;0;21
5114;303;998;652;2011;6.7;0;21
2523;303;998;653;2011;6.7;0;21
4987;303;998;653;2011;6.7;0;21
5114;303;998;653;2011;6.7;0;21
2523;303;998;654;2011;6.7;0;21
4987;303;998;654;2011;6.7;0;21
5114;303;998;654;2011;6.7;0;21
2523;303;998;655;2011;6.7;0;21
4987;303;998;655;2011;6.7;0;21
5114;303;998;655;2011;6.7;0;21
2523;303;998;656;2011;6.7;0;21
4987;303;998;656;2011;6.7;0;21
5114;303;998;656;2011;6.7;0;21
2523;303;998;657;2011;6.7;0;21
4987;303;998;657;2011;6.7;0;21
5114;303;998;657;2011;6.7;0;21
2523;303;998;658;2011;6.7;0;21
4987;303;998;658;2011;6.7;0;21
5114;303;998;658;2011;6.7;0;21
2523;303;998;659;2011;6.7;0;21
4987;303;998;659;2011;6.7;0;21
5114;303;998;659;2011;6.7;0;21
2523;303;998;660;2011;6.7;0;21
4987;303;998;660;2011;6.7;0;21
5114;303;998;660;2011;6.7;0;21
2523;303;998;661;2011;6.7;0;21
4987;303;998;661;2011;6.7;0;21
5114;303;998;661;2011;6.7;0;21
2523;303;998;662;2011;6.7;0;21
4987;303;998;662;2011;6.7;0;21
5114;303;998;662;2011;6.7;0;21
2523;303;998;663;2011;6.7;0;21
4987;303;998;663;2011;6.7;0;21
5114;303;998;663;2011;6.7;0;21
2523;303;998;664;2011;6.7;0;21
4987;303;998;664;2011;6.7;0;21
5114;303;998;664;2011;6.7;0;21
2523;303;998;665;2011;6.7;0;21
4987;303;998;665;2011;6.7;0;21
5114;303;998;665;2011;6.7;0;21
2523;303;998;666;2011;6.7;0;21
4987;303;998;666;2011;6.7;0;21
5114;303;998;666;2011;6.7;0;21
2523;303;998;667;2011;6.7;0;21
4987;303;998;667;2011;6.7;0;21
5114;303;998;667;2011;6.7;0;21
2523;303;998;668;2011;6.7;0;21
4987;303;998;668;2011;6.7;0;21
5114;303;998;668;2011;6.7;0;21
2523;303;998;669;2011;6.7;0;21
4987;303;998;669;2011;6.7;0;21
5114;303;998;669;2011;6.7;0;21
2523;303;998;670;2011;6.7;0;21
4987;303;998;670;2011;6.7;0;21
5114;303;998;670;2011;6.7;0;21
2523;303;998;671;2011;6.7;0;21
4987;303;998;671;2011;6.7;0;21
5114;303;998;671;2011;6.7;0;21
2523;303;998;672;2011;6.7;0;21
4987;303;998;672;2011;6.7;0;21
5114;303;998;672;2011;6.7;0;21
2523;303;998;673;2011;6.7;0;21
4987;303;998;673;2011;6.7;0;21
5114;303;998;673;2011;6.7;0;21
2523;303;998;674;2011;6.7;0;21
4987;303;998;674;2011;6.7;0;21
5114;303;998;674;2011;6.7;0;21
2523;303;998;675;2011;6.7;0;21
4987;303;998;675;2011;6.7;0;21
5114;303;998;675;2011;6.7;0;21
2523;303;998;676;2011;6.7;0;21
4987;303;998;676;2011;6.7;0;21
5114;303;998;676;2011;6.7;0;21
2523;303;998;677;2011;6.7;0;21
4987;303;998;677;2011;6.7;0;21
5114;303;998;677;2011;6.7;0;21
2523;303;998;678;2011;6.7;0;21
4987;303;998;678;2011;6.7;0;21
5114;303;998;678;2011;6.7;0;21
2523;303;998;679;2011;6.7;0;21
4987;303;998;679;2011;6.7;0;21
5114;303;998;679;2011;6.7;0;21
2523;303;998;680;2011;6.7;0;21
4987;303;998;680;2011;6.7;0;21
5114;303;998;680;2011;6.7;0;21
2523;303;998;681;2011;6.7;0;21
4987;303;998;681;2011;6.7;0;21
5114;303;998;681;2011;6.7;0;21
2523;303;998;682;2011;6.7;0;21
4987;303;998;682;2011;6.7;0;21
5114;303;998;682;2011;6.7;0;21
2523;303;998;683;2011;6.7;0;21
4987;303;998;683;2011;6.7;0;21
5114;303;998;683;2011;6.7;0;21
2523;303;998;684;2011;6.7;0;21
4987;303;998;684;2011;6.7;0;21
5114;303;998;684;2011;6.7;0;21
2523;303;998;685;2011;6.7;0;21
4987;303;998;685;2011;6.7;0;21
5114;303;998;685;2011;6.7;0;21
2523;303;998;686;2011;6.7;0;21
4987;303;998;686;2011;6.7;0;21
5114;303;998;686;2011;6.7;0;21
2523;303;998;687;2011;6.7;0;21
4987;303;998;687;2011;6.7;0;21
5114;303;998;687;2011;6.7;0;21
2523;303;998;688;2011;6.7;0;21
4987;303;998;688;2011;6.7;0;21
5114;303;998;688;2011;6.7;0;21
2523;303;998;689;2011;6.7;0;21
4987;303;998;689;2011;6.7;0;21
5114;303;998;689;2011;6.7;0;21
2523;303;998;690;2011;6.7;0;21
4987;303;998;690;2011;6.7;0;21
5114;303;998;690;2011;6.7;0;21
2523;303;998;691;2011;6.7;0;21
4987;303;998;691;2011;6.7;0;21
5114;303;998;691;2011;6.7;0;21
2523;303;998;692;2011;6.7;0;21
4987;303;998;692;2011;6.7;0;21
5114;303;998;692;2011;6.7;0;21
2523;303;998;693;2011;6.7;0;21
4987;303;998;693;2011;6.7;0;21
5114;303;998;693;2011;6.7;0;21
2523;303;998;694;2011;6.7;0;21
4987;303;998;694;2011;6.7;0;21
5114;303;998;694;2011;6.7;0;21
2523;303;998;695;2011;6.7;0;21
4987;303;998;695;2011;6.7;0;21
5114;303;998;695;2011;6.7;0;21
2523;303;998;696;2011;6.7;0;21
4987;303;998;696;2011;6.7;0;21
5114;303;998;696;2011;6.7;0;21
2523;303;998;697;2011;6.7;0;21
4987;303;998;697;2011;6.7;0;21
5114;303;998;697;2011;6.7;0;21
2523;303;998;698;2011;6.7;0;21
4987;303;998;698;2011;6.7;0;21
5114;303;998;698;2011;6.7;0;21
2523;303;998;699;2011;6.7;0;21
4987;303;998;699;2011;6.7;0;21
5114;303;998;699;2011;6.7;0;21
2523;303;998;700;2011;6.7;0;21
4987;303;998;700;2011;6.7;0;21
5114;303;998;700;2011;6.7;0;21
2523;303;998;701;2011;6.7;0;21
4987;303;998;701;2011;6.7;0;21
5114;303;998;701;2011;6.7;0;21
2523;303;998;702;2011;6.7;0;21
4987;303;998;702;2011;6.7;0;21
5114;303;998;702;2011;6.7;0;21
2523;303;998;703;2011;6.7;0;21
4987;303;998;703;2011;6.7;0;21
5114;303;998;703;2011;6.7;0;21
2523;303;998;704;2011;6.7;0;21
4987;303;998;704;2011;6.7;0;21
5114;303;998;704;2011;6.7;0;21
2523;303;998;705;2011;6.7;0;21
4987;303;998;705;2011;6.7;0;21
5114;303;998;705;2011;6.7;0;21
2523;303;998;706;2011;6.7;0;21
4987;303;998;706;2011;6.7;0;21
5114;303;998;706;2011;6.7;0;21
2523;303;998;707;2011;6.7;0;21
4987;303;998;707;2011;6.7;0;21
5114;303;998;707;2011;6.7;0;21
2523;303;998;708;2011;6.7;0;21
4987;303;998;708;2011;6.7;0;21
5114;303;998;708;2011;6.7;0;21
2523;303;998;709;2011;6.7;0;21
4987;303;998;709;2011;6.7;0;21
5114;303;998;709;2011;6.7;0;21
2523;303;998;710;2011;6.7;0;21
4987;303;998;710;2011;6.7;0;21
5114;303;998;710;2011;6.7;0;21
2523;303;998;711;2011;6.7;0;21
4987;303;998;711;2011;6.7;0;21
5114;303;998;711;2011;6.7;0;21
2523;303;998;712;2011;6.7;0;21
4987;303;998;712;2011;6.7;0;21
5114;303;998;712;2011;6.7;0;21
2523;303;998;713;2011;6.7;0;21
4987;303;998;713;2011;6.7;0;21
5114;303;998;713;2011;6.7;0;21
2523;303;998;714;2011;6.7;0;21
4987;303;998;714;2011;6.7;0;21
5114;303;998;714;2011;6.7;0;21
2523;303;998;715;2011;6.7;0;21
4987;303;998;715;2011;6.7;0;21
5114;303;998;715;2011;6.7;0;21
2523;303;998;716;2011;6.7;0;21
4987;303;998;716;2011;6.7;0;21
5114;303;998;716;2011;6.7;0;21
2523;303;998;717;2011;6.7;0;21
4987;303;998;717;2011;6.7;0;21
5114;303;998;717;2011;6.7;0;21
2523;303;998;718;2011;6.7;0;21
4987;303;998;718;2011;6.7;0;21
5114;303;998;718;2011;6.7;0;21
2523;303;998;719;2011;6.7;0;21
4987;303;998;719;2011;6.7;0;21
5114;303;998;719;2011;6.7;0;21
2523;303;998;720;2011;6.7;0;21
4987;303;998;720;2011;6.7;0;21
5114;303;998;720;2011;6.7;0;21
2523;303;998;721;2011;6.7;0;21
4987;303;998;721;2011;6.7;0;21
5114;303;998;721;2011;6.7;0;21
2523;303;998;722;2011;6.7;0;21
4987;303;998;722;2011;6.7;0;21
5114;303;998;722;2011;6.7;0;21
2523;303;998;723;2011;6.7;0;21
4987;303;998;723;2011;6.7;0;21
5114;303;998;723;2011;6.7;0;21
2523;303;998;724;2011;6.7;0;21
4987;303;998;724;2011;6.7;0;21
5114;303;998;724;2011;6.7;0;21
2523;303;998;725;2011;6.7;0;21
4987;303;998;725;2011;6.7;0;21
5114;303;998;725;2011;6.7;0;21
2523;303;998;726;2011;6.7;0;21
4987;303;998;726;2011;6.7;0;21
5114;303;998;726;2011;6.7;0;21
2523;303;998;727;2011;6.7;0;21
4987;303;998;727;2011;6.7;0;21
5114;303;998;727;2011;6.7;0;21
2523;303;998;728;2011;6.7;0;21
4987;303;998;728;2011;6.7;0;21
5114;303;998;728;2011;6.7;0;21
2523;303;998;729;2011;6.7;0;21
4987;303;998;729;2011;6.7;0;21
5114;303;998;729;2011;6.7;0;21
2523;303;998;730;2011;6.7;0;21
4987;303;998;730;2011;6.7;0;21
5114;303;998;730;2011;6.7;0;21
2523;303;998;731;2011;6.7;0;21
4987;303;998;731;2011;6.7;0;21
5114;303;998;731;2011;6.7;0;21
2523;303;998;732;2011;6.7;0;21
4987;303;998;732;2011;6.7;0;21
5114;303;998;732;2011;6.7;0;21
2523;303;998;733;2011;6.7;0;21
4987;303;998;733;2011;6.7;0;21
5114;303;998;733;2011;6.7;0;21
2523;303;998;734;2011;6.7;0;21
4987;303;998;734;2011;6.7;0;21
5114;303;998;734;2011;6.7;0;21
2523;303;998;735;2011;6.7;0;21
4987;303;998;735;2011;6.7;0;21
5114;303;998;735;2011;6.7;0;21
2523;303;998;736;2011;6.7;0;21
4987;303;998;736;2011;6.7;0;21
5114;303;998;736;2011;6.7;0;21
2523;303;998;737;2011;6.7;0;21
4987;303;998;737;2011;6.7;0;21
5114;303;998;737;2011;6.7;0;21
2523;303;998;738;2011;6.7;0;21
4987;303;998;738;2011;6.7;0;21
5114;303;998;738;2011;6.7;0;21
2523;303;998;739;2011;6.7;0;21
4987;303;998;739;2011;6.7;0;21
5114;303;998;739;2011;6.7;0;21
2523;303;998;740;2011;6.7;0;21
4987;303;998;740;2011;6.7;0;21
5114;303;998;740;2011;6.7;0;21
2523;303;998;741;2011;6.7;0;21
4987;303;998;741;2011;6.7;0;21
5114;303;998;741;2011;6.7;0;21
2523;303;998;742;2011;6.7;0;21
4987;303;998;742;2011;6.7;0;21
5114;303;998;742;2011;6.7;0;21
2523;303;998;743;2011;6.7;0;21
4987;303;998;743;2011;6.7;0;21
5114;303;998;743;2011;6.7;0;21
2523;303;998;744;2011;6.7;0;21
4987;303;998;744;2011;6.7;0;21
5114;303;998;744;2011;6.7;0;21
2523;303;998;745;2011;6.7;0;21
4987;303;998;745;2011;6.7;0;21
5114;303;998;745;2011;6.7;0;21
2523;303;998;746;2011;6.7;0;21
4987;303;998;746;2011;6.7;0;21
5114;303;998;746;2011;6.7;0;21
2523;303;998;747;2011;6.7;0;21
4987;303;998;747;2011;6.7;0;21
5114;303;998;747;2011;6.7;0;21
2523;303;998;748;2011;6.7;0;21
4987;303;998;748;2011;6.7;0;21
5114;303;998;748;2011;6.7;0;21
2523;303;998;749;2011;6.7;0;21
4987;303;998;749;2011;6.7;0;21
5114;303;998;749;2011;6.7;0;21
2523;303;998;750;2011;6.7;0;21
4987;303;998;750;2011;6.7;0;21
5114;303;998;750;2011;6.7;0;21
2523;303;998;751;2011;6.7;0;21
4987;303;998;751;2011;6.7;0;21
5114;303;998;751;2011;6.7;0;21
2523;303;998;752;2011;6.7;0;21
4987;303;998;752;2011;6.7;0;21
5114;303;998;752;2011;6.7;0;21
2523;303;998;753;2011;6.7;0;21
4987;303;998;753;2011;6.7;0;21
5114;303;998;753;2011;6.7;0;21
2523;303;998;754;2011;6.7;0;21
4987;303;998;754;2011;6.7;0;21
5114;303;998;754;2011;6.7;0;21
2523;303;998;755;2011;6.7;0;21
4987;303;998;755;2011;6.7;0;21
5114;303;998;755;2011;6.7;0;21
2523;303;998;756;2011;6.7;0;21
4987;303;998;756;2011;6.7;0;21
5114;303;998;756;2011;6.7;0;21
2523;303;998;757;2011;6.7;0;21
4987;303;998;757;2011;6.7;0;21
5114;303;998;757;2011;6.7;0;21
2523;303;998;758;2011;6.7;0;21
4987;303;998;758;2011;6.7;0;21
5114;303;998;758;2011;6.7;0;21
2523;303;998;759;2011;6.7;0;21
4987;303;998;759;2011;6.7;0;21
5114;303;998;759;2011;6.7;0;21
2523;303;998;760;2011;6.7;0;21
4987;303;998;760;2011;6.7;0;21
5114;303;998;760;2011;6.7;0;21
2523;303;998;761;2011;6.7;0;21
4987;303;998;761;2011;6.7;0;21
5114;303;998;761;2011;6.7;0;21
2523;303;998;762;2011;6.7;0;21
4987;303;998;762;2011;6.7;0;21
5114;303;998;762;2011;6.7;0;21
2523;303;998;763;2011;6.7;0;21
4987;303;998;763;2011;6.7;0;21
5114;303;998;763;2011;6.7;0;21
2523;303;998;764;2011;6.7;0;21
4987;303;998;764;2011;6.7;0;21
5114;303;998;764;2011;6.7;0;21
2523;303;998;765;2011;6.7;0;21
4987;303;998;765;2011;6.7;0;21
5114;303;998;765;2011;6.7;0;21
2523;303;998;766;2011;6.7;0;21
4987;303;998;766;2011;6.7;0;21
5114;303;998;766;2011;6.7;0;21
2523;303;998;767;2011;6.7;0;21
4987;303;998;767;2011;6.7;0;21
5114;303;998;767;2011;6.7;0;21
2523;303;998;768;2011;6.7;0;21
4987;303;998;768;2011;6.7;0;21
5114;303;998;768;2011;6.7;0;21
2523;303;998;769;2011;6.7;0;21
4987;303;998;769;2011;6.7;0;21
5114;303;998;769;2011;6.7;0;21
2523;303;998;770;2011;6.7;0;21
4987;303;998;770;2011;6.7;0;21
5114;303;998;770;2011;6.7;0;21
2523;303;998;771;2011;6.7;0;21
4987;303;998;771;2011;6.7;0;21
5114;303;998;771;2011;6.7;0;21
2523;303;998;772;2011;6.7;0;21
4987;303;998;772;2011;6.7;0;21
5114;303;998;772;2011;6.7;0;21
2523;303;998;773;2011;6.7;0;21
4987;303;998;773;2011;6.7;0;21
5114;303;998;773;2011;6.7;0;21
2523;303;998;774;2011;6.7;0;21
4987;303;998;774;2011;6.7;0;21
5114;303;998;774;2011;6.7;0;21
2523;303;998;775;2011;6.7;0;21
4987;303;998;775;2011;6.7;0;21
5114;303;998;775;2011;6.7;0;21
2523;303;998;776;2011;6.7;0;21
4987;303;998;776;2011;6.7;0;21
5114;303;998;776;2011;6.7;0;21
2523;303;998;777;2011;6.7;0;21
4987;303;998;777;2011;6.7;0;21
5114;303;998;777;2011;6.7;0;21
2523;303;998;778;2011;6.7;0;21
4987;303;998;778;2011;6.7;0;21
5114;303;998;778;2011;6.7;0;21
2523;303;998;779;2011;6.7;0;21
4987;303;998;779;2011;6.7;0;21
5114;303;998;779;2011;6.7;0;21
2523;303;998;780;2011;6.7;0;21
4987;303;998;780;2011;6.7;0;21
5114;303;998;780;2011;6.7;0;21
2523;303;998;781;2011;6.7;0;21
4987;303;998;781;2011;6.7;0;21
5114;303;998;781;2011;6.7;0;21
2523;303;998;782;2011;6.7;0;21
4987;303;998;782;2011;6.7;0;21
5114;303;998;782;2011;6.7;0;21
2523;303;998;783;2011;6.7;0;21
4987;303;998;783;2011;6.7;0;21
